 FINAL_TRY                 SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
    67     3     8  1982       1       1  cha0001              0.4078E+04     0.7691E+05     0.1873E+05     0.7710E+04     0.8576E+05     0.2349E+02     0.2481E+03     0.3372E+02     0.3662E+03     0.1808E+02     0.1530E+03     0.1660E+02     0.1623E+02     0.8697E+07     0.2398E-11     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1782E+01     0.1063E+04     0.1790E+05     0.2367E+04     0.3802E+06     0.1305E+04     0.1327E+05     0.6823E+03     0.8544E+03     0.7313E+09     0.1023E+07     0.2227E-02     0.2227E-02     0.2227E-02     0.2227E-02     0.2227E-02     0.0000E+00     0.1185E+02     0.1750E+01     0.1047E+04     0.1655E+05     0.2205E+04     0.3768E+06     0.1716E+04     0.1212E+05     0.9788E+03     0.1266E+04     0.5378E+09     0.1085E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1204E+02     0.1937E+02
    67     3     8  1982       2       2  cha0002              0.1277E+04     0.2409E+05     0.5865E+04     0.2415E+04     0.2446E+05     0.7345E+01     0.8279E+02     0.1115E+02     0.1091E+03     0.4206E+01     0.4604E+02     0.3376E+01     0.4100E+01     0.3294E+07     0.8775E-18     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1289E+01     0.8533E+03     0.1486E+05     0.1961E+04     0.2889E+06     0.9834E+03     0.1085E+05     0.1092E+04     0.1214E+03     0.6274E+09     0.1290E+06     0.3109E-02     0.3109E-02     0.3109E-02     0.3109E-02     0.3109E-02     0.0000E+00     0.1824E+02     0.1281E+01     0.8488E+03     0.1439E+05     0.1905E+04     0.2879E+06     0.1166E+04     0.1037E+05     0.6605E+03     0.8544E+03     0.5354E+09     0.8302E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1834E+02     0.1937E+02
    67     3     8  1982       3       3  cha0003              0.2444E+04     0.4609E+05     0.1122E+05     0.4620E+04     0.3342E+05     0.9905E+01     0.1112E+03     0.1497E+02     0.1437E+03     0.4414E+01     0.5889E+02     0.5644E+01     0.1001E+01     0.4977E+07     0.2048E-12     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.8809E+00     0.5534E+03     0.1010E+05     0.1324E+04     0.1921E+06     0.3379E+03     0.8530E+04     0.1347E+03     0.1641E-01     0.6596E+09     0.6583E+06     0.1798E-02     0.1798E-02     0.1798E-02     0.1798E-02     0.1798E-02     0.0000E+00     0.3173E+02     0.8697E+00     0.5476E+03     0.9274E+04     0.1227E+04     0.1900E+06     0.6726E+03     0.7207E+04     0.6260E+03     0.1190E+03     0.4269E+09     0.5111E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3213E+02     0.1937E+02
    67     3     8  1982       4       4  cha0004              0.6259E+03     0.1180E+05     0.2874E+04     0.1183E+04     0.6828E+04     0.2151E+01     0.2275E+02     0.3036E+01     0.2494E+02     0.6404E+00     0.1065E+02     0.6263E+00     0.1157E-07     0.1060E+07     0.3665E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.3278E+00     0.1884E+03     0.3354E+04     0.4378E+03     0.6449E+05     0.8764E+02     0.2650E+04     0.0000E+00     0.0000E+00     0.1882E+09     0.1308E+07     0.1720E-02     0.1720E-02     0.1720E-02     0.1720E-02     0.1720E-02     0.0000E+00     0.1503E+03     0.3256E+00     0.1872E+03     0.3204E+04     0.4205E+03     0.6418E+05     0.1500E+03     0.2390E+04     0.1096E+03     0.8013E-02     0.1508E+09     0.3457E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1516E+03     0.1937E+02
    67     3     8  1982       5       5  cha0005              0.7737E+04     0.1459E+06     0.3553E+05     0.1463E+05     0.4894E+05     0.4074E+01     0.5053E+02     0.6806E+01     0.1201E+03     0.6085E+01     0.2938E+02     0.1974E+01     0.4229E+01     0.1861E+07     0.3022E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1771E+01     0.7190E+03     0.9182E+04     0.1220E+04     0.2241E+06     0.1626E+04     0.7243E+04     0.7857E+03     0.7922E+03     0.3265E+09     0.9741E+06     0.4961E-02     0.4961E-02     0.4961E-02     0.4961E-02     0.4961E-02     0.0000E+00     0.1566E+02     0.1731E+01     0.7359E+03     0.8175E+04     0.1097E+04     0.2245E+06     0.1896E+04     0.5883E+04     0.6982E+03     0.1273E+04     0.2024E+09     0.6275E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1597E+02     0.1937E+02
    67     3     8  1982       6       6  cha0006              0.9315E+04     0.1757E+06     0.4277E+05     0.1761E+05     0.5916E+05     0.4887E+01     0.6131E+02     0.8269E+01     0.1454E+03     0.7000E+01     0.3539E+02     0.3098E+01     0.3936E+01     0.2357E+07     0.9034E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.1417E+01     0.5576E+03     0.7699E+04     0.1018E+04     0.1781E+06     0.1137E+04     0.6503E+04     0.5110E+03     0.5102E+03     0.3524E+09     0.1499E+07     0.4538E-02     0.4538E-02     0.4538E-02     0.4538E-02     0.4538E-02     0.0000E+00     0.2150E+02     0.1368E+01     0.5833E+03     0.6513E+04     0.8743E+03     0.1819E+06     0.1433E+04     0.4814E+04     0.7334E+03     0.7922E+03     0.1807E+09     0.4115E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2230E+02     0.1937E+02
    67     3     8  1982       7       7  cha0007              0.4458E+04     0.8407E+05     0.2047E+05     0.8427E+04     0.2860E+05     0.2273E+01     0.2937E+02     0.3934E+01     0.6593E+02     0.3052E+01     0.1636E+02     0.1315E+01     0.1490E+01     0.1189E+07     0.1705E-18     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.9995E+00     0.3837E+03     0.5511E+04     0.7267E+03     0.1243E+06     0.7183E+03     0.4479E+04     0.5627E+03     0.5050E+02     0.2365E+09     0.1156E+07     0.3232E-02     0.3232E-02     0.3232E-02     0.3232E-02     0.3232E-02     0.0000E+00     0.3264E+02     0.9754E+00     0.4099E+03     0.4896E+04     0.6524E+03     0.1256E+06     0.9037E+03     0.3475E+04     0.4349E+03     0.5099E+03     0.1406E+09     0.2322E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3376E+02     0.1937E+02
    67     3     8  1982       8       8  cha0008              0.2565E+04     0.1816E+04     0.8003E+03     0.4971E+03     0.9853E+02     0.1160E-07     0.2544E-07     0.7923E-07     0.4036E+00     0.2671E-03     0.3913E-04     0.3295E-06     0.1180E-04     0.9504E+00     0.8118E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2503E+02     0.4183E-04     0.1634E-05     0.3900E-04     0.1170E-03     0.6212E+01     0.1177E-02     0.7172E-01     0.6755E-06     0.2178E-04     0.1615E+04     0.5077E+04     0.1600E-02     0.1600E-02     0.1600E-02     0.1600E-02     0.1600E-02     0.0000E+00     0.1187E+14     0.1657E-04     0.1499E-07     0.3595E-07     0.1119E-06     0.4938E+00     0.3141E-03     0.5165E-04     0.4770E-06     0.1667E-04     0.1056E+01     0.2086E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1904E+15     0.1937E+02
    67     3     8  1982       9       9  cha0009              0.9706E+04     0.1831E+06     0.4246E+05     0.1835E+05     0.6138E+05     0.4820E+01     0.4729E+02     0.6648E+01     0.1830E+03     0.1297E+02     0.3299E+02     0.7050E+01     0.1082E+02     0.1147E+07     0.7898E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E+02     0.4344E+00     0.1397E+03     0.1563E+04     0.2121E+03     0.4062E+05     0.5482E+03     0.2990E+04     0.3349E+03     0.1528E+03     0.8583E+08     0.1836E+07     0.3839E-02     0.3839E-02     0.3839E-02     0.3839E-02     0.3839E-02     0.0000E+00     0.1413E+03     0.3825E+00     0.1252E+03     0.8973E+03     0.1261E+03     0.4126E+05     0.6992E+03     0.1216E+04     0.2304E+03     0.2952E+03     0.2291E+08     0.1048E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1713E+03     0.1937E+02
